name	Mock_1	Mock_2	Mock_4	Mock_5	PDCoV_1	PDCoV_3	PDCoV_4	PDCoV_5	PDCoV_6	PDCoV_2	Mock_3	Mock_6	QC01	QC02	QC03
pos_6863	5455.729568	5422.041257	4673.779145	2997.792867	1912.610261	3752.23733	3467.792773	6179.909874	8885.922208	4840.34446	3705.021873	2457.275512	4584.662441	4604.321833	4656.446672
neg_1929	38.8313945	41.91198915	0.713670035	441.4839533	812.2297474	4238.060338	17378.87786	17468.36469	1464.804155	794.5181339	15.71166595	90.15880681	2316.930291	2298.694979	2401.821662
neg_520	2252.786096	2366.515513	319.0398812	0.100651852	20734.79578	8594.780795	4145.872033	31555.06435	5129.529007	5830.560872	0.462477832	1453.549755	3257.917749	3327.464897	3233.7903
neg_5706	1595.613234	2599.500953	2675.174077	232.665241	484.1005214	504.015002	77.30051697	399.844566	222.7683656	507.1195632	455.874942	3818.542014	775.2196865	792.3479444	769.4400532
neg_5972	11646.76256	10221.49802	164.0017506	207.2155673	32055.89111	14291.52375	19223.81255	1984.330098	14923.40727	9513.214131	1898.416561	9032.176823	9333.970304	9260.658113	9336.064329
pos_6425	157.8986153	131.9096709	17632.42001	2318.989043	0.389189332	18.09092118	21.97445867	0.19706011	35.54261879	0.628695481	1463.769772	66.42421367	35.26184022	39.48761433	34.81553345
pos_3165	1223.622505	1000.617179	190.7265255	203.2058762	5095.843348	970.2554449	12.99041492	1290.22779	193.0100207	243.670933	272.8514839	4162.755748	1762.846027	1891.630198	1774.481953
pos_4737	23191.63543	20566.18433	2823.950111	2977.880504	2839.818309	6157.189984	13778.02664	6295.314693	17014.9476	7986.200397	26065.16953	32829.2549	13404.92572	13347.04383	13450.86813
pos_3682	10096.41876	11284.80889	342.5995288	12639.55354	1046.854778	4088.754024	6556.99566	1528.182023	9637.340878	4440.055172	15506.84313	25796.78164	10032.02366	10322.33767	10318.96074
pos_2321	3514.271621	2282.889471	414.5747841	234.1584489	657.376485	714.6279573	836.887454	2562.438142	130.6437382	3888.27902	1515.717872	7313.851406	4866.010742	4885.965123	4797.848708
neg_3621	44.68306865	26.04773207	25.59590491	130.9332518	4.246627022	7.400810902	43.20600549	51.38529117	33.88433568	46.56080578	53.27221697	11.23922332	75.99582493	78.20453411	75.49011381
pos_5165	3872.065371	3817.076166	9471.837493	8737.377164	1406.69908	1372.807648	1223.976284	1649.810514	1545.113444	1497.443019	4642.641211	4835.672327	1515.324744	1520.644129	1545.79012
pos_4898	433.0112006	438.9443219	524.2596353	545.8128311	709.3625109	240.1868154	359.5127285	45.67749396	1506.058184	179.4359485	74.92142273	1231.871298	425.7940726	320.0807673	426.8634287
pos_2640	484917.5642	484914.9218	165557.7698	173470.9421	250233.0278	307649.0996	276764.0739	301230.4432	289375.5992	215256.0211	397261.1113	439475.3175	390511.4289	384772.1472	384628.6379
pos_3272	471.6617843	457.1242529	1587.302026	2715.663788	403.7801864	394.0519586	351.3312683	473.5631138	443.5107714	34.72555516	5723.8613	1763.795899	428.051786	444.1630555	429.888346
neg_5865	109.5457499	120.956287	85.83220715	169.4574081	152.0884899	711.223358	669.8343041	124.9376472	577.1962086	396.4065138	96.05212038	97.69642156	146.7286677	147.4525279	166.9646297
pos_1831	24298.51563	24474.30544	539351.6328	54270.1609	13014.81902	5112.830175	1093.555008	8219.955275	3822.020795	7558.711611	15333.32494	7399.963545	21503.43222	21570.46274	21588.68338
neg_6201	2603.354323	2642.663819	521.4921111	141.2629556	11964.87674	146.8466223	537.0333502	1982.271816	450.215506	16.7505645	907.3583998	3971.038913	5196.462984	4898.279969	4898.872648
pos_1691	492.9424992	420.375473	23.2507789	0.048656357	1371.216322	296.1078403	1065.225073	1608.195481	1648.299547	1798.039868	960.7865624	1284.075299	2185.512204	2207.68967	2140.550751
pos_6543	472.2919328	519.0610008	5345.500347	4453.551358	19.7096115	221.3719298	197.3721464	188.5608499	249.15708	241.4699914	2600.989165	820.020574	248.4200267	249.6863442	261.4255842
pos_1200	31048.85157	30797.12928	50033.3793	36807.7009	58.78876132	811.0510036	2186.639828	3709.630866	172.7182623	1104.873945	27651.86494	20517.17826	17803.95921	17979.15927	17972.25457
pos_5763	406.5933704	219.0765262	1878.680804	3504.809771	194.2994687	189.6182349	169.0609918	227.87909	213.4178698	206.8334209	930.5862809	737.4126876	194.377599	195.1192201	193.682637
neg_4894	88.93702565	4.098764499	103.7377398	17.57786159	110.3477065	114.8870886	9.829053489	91.14208489	127.6216879	115.5947541	227.235639	84.10280583	115.1073642	105.5319828	114.1953369
pos_6760	147137.0979	147875.9747	243811.3186	236573.3266	199661.9325	140569.7139	147337.9707	112993.7456	132992.6515	127880.4991	150273.1279	147443.4374	166823.7861	164435.8607	164408.3306
neg_2274	3.643973477	75.39436243	61.57305872	54.58363728	91.91005896	2.323483068	16.18063982	77.45192156	12.80066154	131.0845226	42.44783155	9.024088216	95.95754261	99.01298583	95.24744738
pos_3425	3382.459723	3905.58317	433.2282588	272.660444	8925.858168	543.4011367	2088.851922	11747.36088	289.1205772	262.5793134	0.03993869	1043.088685	2292.181906	2300.767341	2213.097923
neg_374	124.3300888	101.4507311	252.1592711	11.40958964	1653.108332	1064.823582	237.8179224	78572.82571	511.8102894	1381.329536	173.8360004	179.8570172	360.8197345	357.9561338	339.7315585
pos_6363	0.362413817	28.40025686	33.92026633	35.31478556	67.07968884	317.6621696	91.85730043	911.9265465	100.5294451	48.17970244	0.505702232	28.2806089	25.08079424	30.11990493	22.30522033
neg_5906	2516.3978	3414.48913	958.3684614	2.6403421	7223.36325	6940.368511	31497.4069	25382.86367	3722.884841	2977.088854	163.8893328	2319.94085	4471.132723	4345.728274	4438.575506
pos_3948	1200.773838	1000.601295	1694.29898	1603.932817	1493.836408	1296.404997	1439.235706	1041.060794	784.9308549	1078.299472	1239.009731	1286.292394	1282.727169	1243.772096	1243.273054
pos_3442	94.01620359	71.6352512	104.182495	2116.865822	54.22408681	345.9165911	382.3071076	905.9090312	617.5989495	467.3066326	32.25136531	32.76686794	254.5560463	258.4295393	294.8183734
pos_6836	80.29207874	122.2092219	413.1415322	538.3494761	11.43007361	132.3829908	704.5603434	10919.29443	990.4509144	14.03438774	687.372346	549.8005941	824.8506656	854.4609202	827.7219955
pos_5887	1631.623945	1456.187886	31081.55944	22009.96292	234.9289905	852.5161686	400.4112167	1073.648227	484.5451231	1144.49318	3754.675611	2894.781832	2396.580803	2334.450456	2549.786129
pos_3829	3119.998753	3305.21329	7192.782366	7404.583037	6106.349771	4976.428102	5813.689685	4734.721756	5832.655772	4900.58515	3865.588755	3733.52532	2876.503559	2810.606142	2896.386151
pos_2909	4289.230887	4342.828806	28161.04936	10782.41095	131.1401268	165.6750163	6.941809855	288.8875093	115.940104	451.1956655	6242.722183	2625.868547	1030.990711	1006.589016	1034.338602
pos_6900	1797.742678	1957.050137	2518.122214	1637.875476	9.887015104	15.52102573	179.270929	1059.06779	259.4436734	8.766816374	596.9725237	347.1670907	368.6133139	394.8534857	368.0272366
pos_867	3047.870924	3286.880665	5515.008983	3480.423496	108.2768919	342.8823787	663.4969592	1792.807041	760.0097693	159.5288965	1298.7708	446.8418035	813.2548136	806.4642132	816.0768151
pos_3530	227.8553928	231.0708023	351.5988444	329.159121	1219.882798	597.5158674	2020.927099	4864.713413	1768.051238	2682.838046	405.3317807	350.0683279	580.2012953	582.7848645	554.8140039
neg_6400	5.847646233	60.77167633	492.3289075	503.3748576	9.153582059	1.344771653	1.513027664	62.43017325	64.1398489	111.1274709	57.55875207	48.81798769	186.7206781	186.5219923	189.6515453
neg_6207	3881.01232	3828.618757	4551.664629	1615.437411	3.5607428	3.123340397	15.44957706	100.5790744	5.667333546	4.665950547	891.4972727	244.5878376	385.5900409	363.5653819	364.0636827
pos_5190	2813.299151	2340.203263	982.787741	1023.191799	296.4664655	216.5541246	313.2024007	32.36666153	350.7163495	377.5310317	2108.912363	1467.506547	840.4630517	761.9121953	759.0030661
pos_5450	2559.651227	2701.460909	2545.398432	1881.976623	4043.797914	1947.77281	3086.253684	6846.84215	3907.373129	1391.782391	3225.142093	3317.145099	3745.503649	3829.55327	3758.353307
pos_3362	884.9126987	819.384367	4242.04578	4580.136315	522.6415492	278.3109286	62.15714902	1033.31384	279.6746505	489.908459	1609.79103	438.7828407	249.8342779	250.9524049	255.5104664
pos_490	1138.290689	1092.430376	6095.218115	11007.7733	2030.206358	1877.168788	574.6314268	4775.636912	2218.323132	1043.038269	2709.078463	2848.674104	1274.495534	1262.315222	1261.838759
pos_3565	5923.533729	6320.964889	3753.497611	2098.718693	50.86299254	44.63905971	44.20112096	338.4899154	287.1152715	1753.790104	6173.918154	3690.883129	1969.671913	1977.147415	2009.575079
neg_1270	15362.20214	15247.4735	12717.70688	8794.134363	9844.217105	3887.379044	5245.347956	167.1231695	30.56173382	668.4623121	3874.626328	8600.232696	6262.162549	5708.290467	5702.09924
pos_3229	42.71430006	85.7691176	41.65053912	45.61021536	809.2818016	594.8581506	122.9079056	1239.617667	160.9654412	114.8243568	109.273303	5.819146326	126.5794395	126.8127934	120.5607553
pos_5772	20977.9896	23284.85228	62001.90099	35260.17681	19.58248578	11561.21865	18.20017789	188.0358767	2246.949816	12610.84623	21380.65118	23821.06735	12982.28535	13242.46993	13028.99005
pos_3430	115.5097621	89.3270323	526.9966894	120.3524072	55.95287782	43.58571774	90.36007053	23.39587271	14.69745722	58.28833657	463.0345094	114.7398837	185.9286047	144.1221918	147.9890443
neg_5049	39855.76935	42214.02006	52298.85895	76923.39296	6568.096513	405.5852382	7810.485336	25953.38003	14341.92955	295.6779727	45467.00803	53346.72562	34076.83282	33554.1513	33575.03177
pos_3316	123.2162242	119.223814	6606.374897	6396.612891	100.3548123	142.0381585	90.31322284	287.2556298	187.3121707	127.687345	1021.901627	13.1642395	252.3017558	272.1677986	253.6722347
pos_4025	4455.060387	4869.397904	12655.39175	7665.414603	7018.761719	4228.771539	10367.92485	10036.01038	5483.389671	2615.737037	6880.156585	4985.393648	6520.273954	6740.718242	6453.45095
pos_5581	208.4600101	202.8951519	1750.937194	2689.807314	138.7541427	34.0833058	120.7307109	31.0946547	152.4070743	147.7049536	882.2076707	429.9038583	152.0554466	135.5845214	134.7062762
pos_6685	45774.86871	46054.80047	542244.3023	332148.3627	73.29006073	43.87468055	42.53714917	17.43890585	39.59339168	39.40427437	86273.83499	6178.573811	27686.04387	27609.24985	27781.83339
pos_6077	2492.595471	2336.76182	13716.53836	76967.22941	5.560865604	170.1983069	216.7698323	365.7014081	454.8112123	67.16712251	17372.59739	3263.26024	4305.293677	4381.272511	4380.133848
pos_6785	3017.38541	2295.873071	5284.843916	7558.318378	630.6014192	2575.074988	2295.901192	3094.669377	5110.423869	14.78065922	4350.767217	2962.593835	1624.225416	1537.278335	1632.529
pos_3475	390.4502961	352.721775	148.1809504	60.76268792	1097.665978	734.6909725	61.95396054	1013.89537	470.6648618	284.1232196	128.314063	482.7723505	98.40684385	120.9106636	121.1283445
pos_2136	61124.40199	63694.02662	2263.063194	1859.153222	5611.71226	26165.89229	42746.09881	10301.36722	116635.4278	38452.17206	55967.71876	67163.80507	36292.56508	35559.71203	36409.9338
neg_2138	0.050004847	0.187699357	203.1878199	103.8872704	425.714494	151.6342866	107.6432196	42.68039353	156.4422856	151.3144824	54.94631438	15.90416846	131.8031923	138.5904287	138.5335955
neg_1860	206.9432369	217.7558341	156.564024	1.491487053	238.4392768	6.616873483	218.2560949	196.9397779	270.4407445	249.7770949	20.17832839	34.68670412	85.07664108	79.47903176	84.44530517
pos_5023	1590.5631	939.8760077	228.6923796	40.89622153	220.3494559	194.7414386	181.9086904	155.2688649	95.53944498	50.81324201	1347.938877	835.7843092	605.4438302	575.5295133	575.6736028
pos_6731	1749.485207	1889.948751	6204.741846	9398.920376	160.8965606	1079.174055	3544.326759	1091.333486	3615.82253	1398.220389	4833.11672	1967.504786	2180.957095	2218.011567	2187.839606
neg_2226	5301.807429	5451.83541	2099.684329	1033.407701	1530845.749	1663029.435	402041.9516	56.15887704	1087917.057	1254380.34	3093.555934	3841.750408	447522.3132	448636.1772	448961.3079
pos_3094	31.21814175	18.86454668	70.53770053	89.72173001	48.31353668	59.96384992	72.79771198	56.66327779	60.72264546	46.86607314	113.6502752	40.10304909	20.18489191	25.33857578	20.74732143
neg_5669	363.3294546	293.2307928	409.2114247	413.9838607	2313.477923	1521.727747	160.1482739	587.4259596	784.5903747	1664.100535	321.9411175	251.9992669	748.2341376	740.4958792	763.574222
pos_959	3772.289287	3520.806519	3762.353295	674.9475045	2904.815045	1447.70945	278.2959614	748.2568078	1333.820144	1717.578463	331.6521589	2803.122799	679.7547637	694.0019245	682.0603869
neg_5944	1315.37017	1552.757263	953.5976157	6.636125527	57.53094001	314.7937807	352.8312886	139.0682087	374.3689553	253.1163553	198.9543805	272.884713	308.1945791	305.8161022	312.7705819
pos_1708	111501.7256	110953.4066	196296.8477	299432.6525	37534.56303	7820.874054	4893.955032	439.5834871	5367.707953	14532.31851	162168.2558	23362.83426	37306.64786	36992.06797	36979.06481
neg_2114	661.2064029	642.1200834	1322.304645	3800.796765	1733.923018	1022.149497	1026.173623	2796.06718	2000.014355	4484.192818	2222.600538	758.5153323	762.4587879	757.5435393	807.51511
pos_3240	16.65406572	41.98780205	6181.118724	8359.65236	173.5506611	280.4070222	88.93810034	335.9050276	151.2147429	149.3860919	2627.670305	39.98070589	344.0295626	398.206578	345.8562787
neg_3033	700.4707022	413.1428728	34.35148626	491.054172	843.6134243	113.8187078	17.2630483	696.7855407	632.1161573	207.3219847	381.8760679	544.8594194	207.9242182	205.4788491	259.1593287
pos_372	42989.12011	44991.97893	7137.77816	8390.825511	7518.809576	4367.471449	11512.0702	6487.25843	10289.11102	16496.43635	36411.16998	18463.53153	15746.61159	16077.81396	15799.22623
pos_6493	348.7675895	353.5464045	422.2633711	439.6233288	319.5851723	306.5845882	158.5748211	270.1425417	343.763822	550.7825675	365.6497589	352.0569423	651.7271864	664.8738758	654.0671759
neg_4690	9765.163909	8995.20361	15323.78663	6826.398757	673.538686	1827.587409	3336.925536	4654.614836	2136.639564	2922.123721	6570.807311	9815.149145	8016.570498	7867.322872	7872.088906
pos_2879	638.2694605	543.5393205	8918.133291	3261.445904	80.45329957	43.6476736	32.74918037	7.926121386	28.36757964	25.61311611	1104.39786	62.77131285	42.85888081	43.0150398	45.70826122
pos_5703	177.0145399	184.9824943	5871.440816	3778.837446	880.1060176	858.9017286	765.7848846	37.45002354	966.7054303	936.8802685	525.7482396	302.5607005	1113.098361	1113.168579	1230.133616
pos_666	4112.632333	13016.57188	25774.81966	25540.89781	2757.219955	2690.790584	2399.071615	48.38414987	3028.520939	2935.083865	23089.11967	3512.775043	3021.533651	3032.153833	3263.965551
neg_1907	115.6379684	91.59619307	1360.941592	817.8131963	3.918540428	131.4392324	123.7098225	16.9142194	492.8345632	118.5010425	78.23900164	413.7155855	122.4535811	129.810887	121.5119991
neg_6254	927.2377463	822.2452657	4370.861076	1304.691459	105.1557923	106.5305925	94.957425	6.965340407	22.33965576	42.40327883	445.1297797	46.32102625	326.4447668	323.8627973	351.3394188
pos_6756	62.51633837	42.67240553	83.8047275	232.89801	3.982919969	143.5795195	215.9595912	35.31686486	2287.195328	24.62143649	11.58724321	36.60982937	104.0905857	118.7402209	100.7993096
neg_60	1482.198394	1689.408519	1208.156037	1005.704016	2417.105987	1037.216814	947.5636497	5762.882167	4045.671084	2098.983485	1124.312934	1025.343855	3958.554981	3995.524903	3998.066281
neg_2193	131.6328161	323.9498183	1.73271787	95.06722252	1086.589967	1074.406235	422.8170548	1.760498031	1298.970416	932.7257088	73.93053391	105.4838236	239.0677349	249.6581292	237.4529765
pos_6038	97.09108003	61.66208977	828.4100213	907.3016565	679.5200818	364.4168781	87.79061738	1452.428416	79.05913131	102.7740917	450.2477268	41.62865	86.13799123	83.15470493	88.63322873
pos_5838	14038.56733	14850.94053	1472.986928	1018.745421	34173.53491	8030.364434	4768.765364	17256.05562	9825.202399	6749.893188	22301.95939	15154.07506	8963.237342	8996.831956	8959.645714
neg_3427	99.96872751	38.34130972	75.00223165	66.48840731	114.2246949	118.923565	104.5559112	94.34429738	132.1055854	119.6560937	51.70576484	73.77360191	62.29203182	71.77079928	45.92106915
neg_6225	32.69084191	1.584901707	26.63305553	21.36131552	40.56082832	40.64008489	11.53883666	50.55035671	6.681412595	42.4895009	18.36055376	26.19677299	53.42469858	43.02635779	41.91660083
neg_2732	2843.391864	3277.678449	3704.409059	11681.31374	2138.496591	1800.191623	1639.72922	12.11714063	3040.672262	312.1053853	2737.03942	4221.520641	3729.262988	3698.629749	3640.46206
pos_5918	14.67682592	35.31516708	932.5684458	162.2575565	314.122596	1864.820512	2051.54262	1501.969412	1193.785849	1910.738371	216.6963255	34.67831927	215.381061	216.9400249	229.1097415
pos_1524	724.1293486	779.8768939	12145.54249	49773.55362	189.7048997	1379.187158	3681.439627	3036.218726	4199.888655	2664.609361	11489.82072	466.4239843	8174.315179	8147.433912	8182.683155
pos_5862	310.6974149	170.0431554	448.5510318	9516.142712	254.0939004	247.9720465	221.088442	298.0074376	279.0958685	270.4850971	807.5559862	211.812705	278.4519492	279.9195279	288.4463237
pos_6006	89.66499249	90.18051827	421.9237023	401.4616328	23.72468523	128.9985384	153.5764059	399.0832453	463.1209875	333.5199423	31.09051022	351.7737476	895.1775346	898.4992086	925.9554748
pos_6621	765.7943142	754.3762678	755.9657661	1078.758502	842.3211337	730.2586583	1048.91786	498.8186235	673.4167279	629.9361886	996.4131287	1061.153854	856.9050313	860.1662988	841.8048889
neg_5402	737.9385561	1154.479203	1728.172741	1155.428727	1417.320745	491.8153624	44.08426765	647.334718	1497.419447	294.4407151	1331.997505	940.8763349	636.8751821	631.0538937	576.6100405
neg_6272	2479.558637	2344.679614	180.5945333	369.454194	750.0164622	788.2705041	51.24279263	1096.472348	1999.229774	99.56650726	3338.947999	2577.638416	1106.844804	1093.160518	1093.913567
pos_3024	0.006117696	2.594842469	57.95770849	35.2464283	439.4872026	577.202224	590.4112801	731.6958969	2909.060449	4017.731165	14.0279189	9.169456212	852.5993758	874.7522447	855.1793902
pos_5666	292.1143633	343.2580055	55.00743081	464.1020254	331.0205269	814.9475349	125.6326967	1227.303069	504.7474327	1390.45798	77.09165743	248.4021634	442.0120733	443.7266231	462.3612149
pos_2996	863.089878	913.7291727	1592.023851	1455.057875	1139.992852	1179.299179	1317.125142	672.4284681	910.2700642	825.3929474	952.4496315	967.1428541	1066.279275	1110.875641	1024.582058
pos_4959	1074.792778	1102.65447	5102.220399	7004.211787	385.1939809	1411.97338	1033.593631	3107.044378	817.0237931	812.8915535	796.7983652	1493.297248	1099.427676	1075.045665	1075.121473
pos_2141	29177.28707	24374.61875	7598.731069	7911.12769	5642.607687	96.70199347	4909.662687	45.05347725	6197.820924	247.3237737	13861.86217	10339.61969	6267.15903	6207.127859	6204.654263
neg_4795	1637.52627	2251.467352	2984.251122	1053.011196	137.4615586	1735.236916	1525.595678	1376.596031	1927.578344	1745.925386	253.7255099	800.0899972	94.04085451	58.94916956	93.36442811
pos_3564	867.7094743	1026.552068	476.3834882	334.057791	238.2665447	232.5260173	207.3169763	279.4447341	0.822083125	253.6367436	260.0214365	125.5067703	170.1403105	170.8107398	164.241235
neg_3302	2280.43293	2658.276535	2229.758485	2117.645304	1351.609352	2548.34143	5.947958034	2021.647112	47.97961307	247.181771	398.1568062	114.5368711	2549.136672	2745.874389	2541.907765
pos_635	51933.08669	58219.9554	39925.65687	34775.55943	56353.79762	64628.23669	66183.32371	58503.71602	53024.00227	41987.3635	57499.37643	59955.80975	38723.75883	39474.74649	39462.05189
pos_3861	0.166475961	10045.67961	24254.43724	21551.88073	8909.536069	8694.879682	181.0891776	10449.31818	17.19724975	2795.60276	3703.560004	270.601245	10051.39138	10020.74058	9797.295985
pos_4033	7238.316758	140.4379711	22383.96832	26436.48541	1670.371351	346.9532079	685.6410545	194.2322922	913.6959361	6581.237145	18192.81463	7306.583932	94755.83432	95102.18024	92238.14165
pos_2322	1517.325604	221.5347439	5842.459147	6192.710646	973.8804818	389.1550121	799.6463747	176.4780324	397.5531338	779.5495444	6235.427828	1531.636048	11835.22045	12022.67463	12018.24805
pos_2299	725.8868416	735.8329463	1184.591401	443.5374668	3746.494942	756.783392	7942.875205	552.2942125	2643.747396	1451.316423	928.5902234	34.97539308	541.4955281	534.2440277	534.147097
pos_2295	39.84564405	582.0043237	18929.45784	2629.096483	533.5795405	503.7446707	1092.727468	24.84818612	178.1977974	247.646625	12955.46704	4354.744186	434.9068593	548.666602	438.4417235
pos_2844	14.21710135	49.33087795	514.3660173	524.4647946	407.6155715	397.7949382	157.5257205	478.0613457	1258.521272	17.14748567	1291.350359	2784.786273	437.5144987	439.231893	448.2310157
neg_3935	2471.78925	3318.119905	521.1165545	735.4796492	21189.14956	27963.43459	23191.20606	9059.273212	18888.77182	15267.37114	837.9717219	2086.768559	12264.81339	12410.94357	12418.22648
pos_4949	7224.935433	6934.930433	15477.81614	32562.41266	622.2141359	747.7745406	1075.208086	1787.925274	1694.376632	5158.032205	18879.15143	4153.332493	7203.245699	7226.90801	7229.958323
neg_3017	6712.769558	9486.072364	280.1247708	504.9543311	6806.71103	4135.785467	12084.18763	2199.890667	6452.905935	6397.966538	3886.581862	8816.023209	9494.847435	9397.61466	7696.676254
pos_3059	11705.35116	10093.2849	337850.2397	209253.2236	1957.869088	2312.78307	548.4891822	1871.703486	1454.772062	3897.7647	59247.15396	628.4477301	24944.81539	24770.89832	24761.49375
pos_6112	3374.818894	2391.66126	12.60624351	662.1782525	173.766679	149.0108955	759.5765692	271.2350541	938.7439306	64.70181423	924.4336755	2635.655499	508.3521112	528.2283681	510.6671776
pos_6082	3.881413126	2.220116137	197.214375	56.79110315	200.5567685	251.5393155	578.5831053	402.1853265	8033.804632	853.661614	51.27019474	5.297286023	440.3223575	419.0300881	418.5181302
neg_4960	140200.8218	143679.4361	213306.5528	314188.9943	162.7390214	2702.106647	113.5121687	1310.573806	198.6983278	0.0337651	316202.8254	243017.5936	96273.21106	98274.55398	96336.31119
pos_5855	2526.085944	2522.292855	2109.637172	2874.674114	4066.407139	1658.042601	3716.975528	871.9409164	2159.419005	3492.777043	2262.228045	3866.891011	4482.439158	4164.870277	4166.764164
neg_5110	40908.96491	41640.36496	23817.90145	61599.4536	13962.26928	11400.91968	209418.1652	99.07479396	21265.2585	8758.718899	21772.01471	32127.28313	73151.30161	72571.93404	74295.18318
pos_4818	37166.14616	37458.46875	78837.00142	73632.34223	104799.7164	105127.6497	95778.45239	83657.94887	143101.7917	69948.8909	78730.19033	96868.38275	88633.03507	88282.63412	88252.65312
pos_4985	321.7087879	326.1168431	389.5024692	405.5155711	809.3696298	1584.039211	3331.267545	1990.062223	387.9297751	2605.560536	1781.077142	90.13710895	255.5663959	205.717911	207.0952678
neg_2237	252.706456	252.0921783	205.8786094	182.5084473	313.542955	326.4411959	424.3314262	258.9719309	330.3228993	328.4519627	141.9305897	70.11635998	249.8497229	312.0556893	249.6340774
pos_907	2774.650375	2815.009214	8010.114318	8438.890444	1360.599677	229.1794208	294.8460419	334.7932641	1777.547016	293.9900574	3603.009551	3158.633696	1511.8692	1481.699152	1433.88639
neg_834	46906.06109	51256.69061	8120.06188	12350.0182	15915.14232	12032.19644	3903.544393	12022.00675	6465.803432	6229.811491	5123.527013	6822.61177	9834.854322	9549.388442	9638.896397
neg_2145	5644.922556	5395.07713	553.5083166	490.6772185	1740.171612	877.6429823	2.93138309	696.2506592	0.632699328	883.0489648	230.652823	1763.077558	1205.088433	1150.812318	1196.205711
pos_4679	10676.94516	9198.638969	23299.97724	19831.84535	28886.30579	55420.04227	24773.17473	60541.0746	47158.86816	39535.78398	14399.02028	13523.66874	26277.33079	26432.30407	24724.12112
neg_3586	690.4551545	369.2331907	573.2118622	537.7633693	997.5405726	441.6383839	512.1567071	594.9141197	727.6254892	1204.48459	322.8667799	450.3544595	722.5854148	718.3379196	615.2569323
pos_6769	1278.739983	1130.221745	20791.85037	13066.98191	193.2537982	188.5977575	168.1511483	226.6527024	212.2693089	205.7202958	3585.103382	216.9795273	99.09060036	99.76312727	132.4094671
pos_6888	1218.42992	1144.017008	2582.084468	1561.059307	334.6928492	2.988195213	71.09000378	85.58614186	745.446113	281.6035687	2105.958673	1734.387462	354.2144179	361.6044072	361.5118995
pos_6965	68.29223966	48.34491007	15.72835699	32.43565079	23.13471096	76.72803877	20.12963394	27.13294542	471.2355789	345.6663752	20.26613991	53.04591773	20.04465787	20.41916275	26.35302895
pos_266	5664.366486	5717.065128	1146.359278	1842.161184	433.5003544	423.0560822	29.52298881	24.67432215	90.19733927	461.4647785	3575.143613	3319.045048	2659.996165	2670.08422	2728.737637
neg_2086	723.9329279	732.3846587	3902.173142	323.8138349	1182.570135	926.3519213	642.7966237	29970.93452	2036.32385	1783.782257	173.1991641	102.4042466	936.4721831	907.0360634	909.2364436
neg_2047	73.00564447	64.4076038	6.906162778	2.849719216	335.0192639	227.2597545	73.957176	163.3329212	88.48220233	6.549413608	18.01368532	8.037794295	1193.655898	1184.194665	1188.948691
pos_5098	31.59446283	354.5933272	423.5137786	121.927493	326.9791207	377.2622296	888.7793608	2518.53684	23.15576911	2652.205612	366.7325221	353.0994544	350.8003938	345.9851717	345.8258589
neg_640	80286.94833	89793.08687	474.1371429	5763.93508	9902.233373	10309.58231	9064.038507	8178.785254	212.9998268	10373.08584	15336.94542	58592.24383	26057.91882	26075.16878	25869.29611
pos_6084	43.22836253	34.12143275	1726.549737	1797.531102	4929.872817	3595.120104	1378.326719	9029.256331	2974.249763	7312.748862	1495.068098	1439.489814	1487.448911	1501.92281	1327.096238
pos_3452	67.44884731	60.42440149	29.38894364	4080.517129	182.5067442	2.852422926	479.2876065	214.048299	200.4647817	59.68939687	272.5790647	187.6560694	280.6538891	281.9550618	306.6493513
neg_5146	2347.894586	2505.959208	966.768078	675.6877618	1720.30523	14824.66976	14606.56717	145.5738882	15048.35947	6043.045502	45.410186	15.00491181	2118.144343	2097.911281	2250.370062
pos_6464	586.2442228	594.2769437	709.7834467	738.9638386	2892.003553	2982.864733	1114.42626	500.3414113	1211.807463	2384.981259	76.49886949	591.7733034	627.75645	646.3477953	648.9218459
pos_3422	1026.223783	802.5519921	233.7029189	88.93850552	2734.440891	1069.800281	361.2583851	1708.805776	626.6121204	987.506285	484.1603677	466.1619883	407.2781581	397.5570517	397.8345146
pos_5972	238.3481737	222.0298116	3083.309783	3544.454162	28.52245033	526.8342297	33.52855748	371.3723752	199.3393781	1791.199607	3548.752678	1084.400512	630.3980397	634.2370123	660.8836393
pos_5909	996.6242652	1393.996319	5285.404998	3409.949728	1833.590397	1637.090793	56.88560473	4078.896845	233.6728515	556.3610696	2854.272156	2159.595489	1134.754184	1174.5202	1174.030313
pos_5874	70253.72573	68363.19014	478.4670606	21860.01033	7763.971901	4371.571189	6487.981639	10535.74144	17125.8049	8903.157615	20281.36823	44741.17704	18335.53152	18548.70306	18399.37735
neg_3086	1021.475321	1247.612578	656.1003459	34.34599964	3503.52777	907.9987409	2096.942053	93.78272088	2019.951167	3667.245029	947.7707895	1855.359074	3470.648148	3311.248676	3501.780617
pos_3292	14196.32115	14656.59317	58560.07994	49478.14965	261.2397838	161.2404573	131.7054858	308.7392998	331.9191031	200.4128256	28891.09776	7932.925198	6220.534351	6313.930435	6311.390414
neg_6060	14.07147553	24.77903167	2247.104367	570.2784398	979.7178698	1020.0206	896.7876401	809.2014967	1133.08425	1026.30358	822.8481256	632.7643614	1610.414917	1623.895934	1641.303228
