pathway	ID
map04610:Complement and coagulation cascades	C22545
map04610:Complement and coagulation cascades	C22546
map04610:Complement and coagulation cascades	C22547
map04611:Platelet activation	C00002
map04611:Platelet activation	C00008
map04611:Platelet activation	C00076
map04611:Platelet activation	C00165
map04611:Platelet activation	C00219
map04611:Platelet activation	C00427
map04611:Platelet activation	C00533
map04611:Platelet activation	C00575
map04611:Platelet activation	C00942
map04611:Platelet activation	C01245
map04611:Platelet activation	C01312
map04611:Platelet activation	C02198
map04611:Platelet activation	C05956
map04611:Platelet activation	C05981
map04613:Neutrophil extracellular trap formation	C00027
map04613:Neutrophil extracellular trap formation	C00039
map04613:Neutrophil extracellular trap formation	C00076
map04613:Neutrophil extracellular trap formation	C00165
map04613:Neutrophil extracellular trap formation	C00338
map04613:Neutrophil extracellular trap formation	C00464
map04613:Neutrophil extracellular trap formation	C00518
map04613:Neutrophil extracellular trap formation	C00551
map04613:Neutrophil extracellular trap formation	C00704
map04613:Neutrophil extracellular trap formation	C01245
map04613:Neutrophil extracellular trap formation	C05151
map04613:Neutrophil extracellular trap formation	C05981
map04613:Neutrophil extracellular trap formation	C11221
map04614:Renin-angiotensin system	C00873
map04614:Renin-angiotensin system	C02135
map04614:Renin-angiotensin system	C15848
map04614:Renin-angiotensin system	C15849
map04614:Renin-angiotensin system	C15850
map04614:Renin-angiotensin system	C15851
map04614:Renin-angiotensin system	C15852
map04614:Renin-angiotensin system	C20970
map04614:Renin-angiotensin system	C20971
map04614:Renin-angiotensin system	C20972
map04614:Renin-angiotensin system	C20973
map04621:NOD-like receptor signaling pathway	C00002
map04621:NOD-like receptor signaling pathway	C00076
map04621:NOD-like receptor signaling pathway	C00155
map04621:NOD-like receptor signaling pathway	C00238
map04621:NOD-like receptor signaling pathway	C00533
map04621:NOD-like receptor signaling pathway	C01245
map04622:RIG-I-like receptor signaling pathway	C00046
map04623:Cytosolic DNA-sensing pathway	C00039
map04623:Cytosolic DNA-sensing pathway	C20640
map04624:Toll and Imd signaling pathway	C00027
map04625:C-type lectin receptor signaling pathway	C00027
map04625:C-type lectin receptor signaling pathway	C00076
map04625:C-type lectin receptor signaling pathway	C00159
map04625:C-type lectin receptor signaling pathway	C00165
map04625:C-type lectin receptor signaling pathway	C00584
map04625:C-type lectin receptor signaling pathway	C00965
map04625:C-type lectin receptor signaling pathway	C01019
map04625:C-type lectin receptor signaling pathway	C01245
map04625:C-type lectin receptor signaling pathway	C16844
map04625:C-type lectin receptor signaling pathway	C21790
map04625:C-type lectin receptor signaling pathway	C21791
map04626:Plant-pathogen interaction	C00027
map04626:Plant-pathogen interaction	C00076
map04626:Plant-pathogen interaction	C00533
map04626:Plant-pathogen interaction	C00704
map04626:Plant-pathogen interaction	C16844
map04650:Natural killer cell mediated cytotoxicity	C00076
map04650:Natural killer cell mediated cytotoxicity	C00165
map04650:Natural killer cell mediated cytotoxicity	C01245
map04650:Natural killer cell mediated cytotoxicity	C05981
map04658:Th1 and Th2 cell differentiation	C00076
map04658:Th1 and Th2 cell differentiation	C00165
map04658:Th1 and Th2 cell differentiation	C01245
map04659:Th17 cell differentiation	C00076
map04659:Th17 cell differentiation	C00165
map04659:Th17 cell differentiation	C00777
map04659:Th17 cell differentiation	C01245
map04660:T cell receptor signaling pathway	C00076
map04660:T cell receptor signaling pathway	C00165
map04660:T cell receptor signaling pathway	C01245
map04660:T cell receptor signaling pathway	C05981
map04662:B cell receptor signaling pathway	C00076
map04662:B cell receptor signaling pathway	C00165
map04662:B cell receptor signaling pathway	C01245
map04662:B cell receptor signaling pathway	C05981
map04664:Fc epsilon RI signaling pathway	C00076
map04664:Fc epsilon RI signaling pathway	C00165
map04664:Fc epsilon RI signaling pathway	C00219
map04664:Fc epsilon RI signaling pathway	C00374
map04664:Fc epsilon RI signaling pathway	C00388
map04664:Fc epsilon RI signaling pathway	C00696
map04664:Fc epsilon RI signaling pathway	C01245
map04664:Fc epsilon RI signaling pathway	C02166
map04664:Fc epsilon RI signaling pathway	C05951
map04664:Fc epsilon RI signaling pathway	C05952
map04664:Fc epsilon RI signaling pathway	C05981
map04666:Fc gamma R-mediated phagocytosis	C00076
map04666:Fc gamma R-mediated phagocytosis	C00165
map04666:Fc gamma R-mediated phagocytosis	C00219
map04666:Fc gamma R-mediated phagocytosis	C00416
map04666:Fc gamma R-mediated phagocytosis	C01245
map04666:Fc gamma R-mediated phagocytosis	C04637
map04666:Fc gamma R-mediated phagocytosis	C05981
map04666:Fc gamma R-mediated phagocytosis	C06124
map04670:Leukocyte transendothelial migration	C00027
map04670:Leukocyte transendothelial migration	C00076
map04670:Leukocyte transendothelial migration	C00575
map04670:Leukocyte transendothelial migration	C04637
map04672:Intestinal immune network for IgA production	C00777
map04672:Intestinal immune network for IgA production	C15493
map04710:Circadian rhythm	C00076
map04710:Circadian rhythm	C00575
map04713:Circadian entrainment	C00025
map04713:Circadian entrainment	C00076
map04713:Circadian entrainment	C00165
map04713:Circadian entrainment	C00238
map04713:Circadian entrainment	C00533
map04713:Circadian entrainment	C00575
map04713:Circadian entrainment	C00942
map04713:Circadian entrainment	C01330
map04713:Circadian entrainment	C01598
map04714:Thermogenesis	C00002
map04714:Thermogenesis	C00004
map04714:Thermogenesis	C00008
map04714:Thermogenesis	C00010
map04714:Thermogenesis	C00024
map04714:Thermogenesis	C00040
map04714:Thermogenesis	C00080
map04714:Thermogenesis	C00116
map04714:Thermogenesis	C00162
map04714:Thermogenesis	C00165
map04714:Thermogenesis	C00318
map04714:Thermogenesis	C00422
map04714:Thermogenesis	C00547
map04714:Thermogenesis	C00575
map04714:Thermogenesis	C00745
map04714:Thermogenesis	C00942
map04714:Thermogenesis	C00951
map04714:Thermogenesis	C01352
map04714:Thermogenesis	C01885
map04714:Thermogenesis	C02301
map04714:Thermogenesis	C02465
map04714:Thermogenesis	C11695
map04714:Thermogenesis	C13856
map04720:Long-term potentiation	C00025
map04720:Long-term potentiation	C00076
map04720:Long-term potentiation	C00165
map04720:Long-term potentiation	C00305
map04720:Long-term potentiation	C00575
map04720:Long-term potentiation	C01245
map04720:Long-term potentiation	C01330
map04721:Synaptic vesicle cycle	C00002
map04721:Synaptic vesicle cycle	C00025
map04721:Synaptic vesicle cycle	C00037
map04721:Synaptic vesicle cycle	C00076
map04721:Synaptic vesicle cycle	C00080
map04721:Synaptic vesicle cycle	C00334
map04721:Synaptic vesicle cycle	C00388
map04721:Synaptic vesicle cycle	C00547
map04721:Synaptic vesicle cycle	C00780
map04721:Synaptic vesicle cycle	C01996
map04721:Synaptic vesicle cycle	C03758
map04721:Synaptic vesicle cycle	C16041
map04722:Neurotrophin signaling pathway	C00076
map04722:Neurotrophin signaling pathway	C00165
map04722:Neurotrophin signaling pathway	C00195
map04722:Neurotrophin signaling pathway	C01245
map04722:Neurotrophin signaling pathway	C05981
map04723:Retrograde endocannabinoid signaling	C00025
map04723:Retrograde endocannabinoid signaling	C00076
map04723:Retrograde endocannabinoid signaling	C00116
map04723:Retrograde endocannabinoid signaling	C00157
map04723:Retrograde endocannabinoid signaling	C00165
map04723:Retrograde endocannabinoid signaling	C00189
map04723:Retrograde endocannabinoid signaling	C00219
map04723:Retrograde endocannabinoid signaling	C00238
map04723:Retrograde endocannabinoid signaling	C00334
map04723:Retrograde endocannabinoid signaling	C00350
map04723:Retrograde endocannabinoid signaling	C00427
map04723:Retrograde endocannabinoid signaling	C00575
map04723:Retrograde endocannabinoid signaling	C00689
map04723:Retrograde endocannabinoid signaling	C01245
map04723:Retrograde endocannabinoid signaling	C01330
map04723:Retrograde endocannabinoid signaling	C11695
map04723:Retrograde endocannabinoid signaling	C13856
map04723:Retrograde endocannabinoid signaling	C19912
map04723:Retrograde endocannabinoid signaling	C19913
map04724:Glutamatergic synapse	C00025
map04724:Glutamatergic synapse	C00064
map04724:Glutamatergic synapse	C00076
map04724:Glutamatergic synapse	C00165
map04724:Glutamatergic synapse	C00238
map04724:Glutamatergic synapse	C00575
map04724:Glutamatergic synapse	C01245
map04724:Glutamatergic synapse	C01330
map04725:Cholinergic synapse	C00010
map04725:Cholinergic synapse	C00024
map04725:Cholinergic synapse	C00033
map04725:Cholinergic synapse	C00076
map04725:Cholinergic synapse	C00114
map04725:Cholinergic synapse	C00165
map04725:Cholinergic synapse	C00238
map04725:Cholinergic synapse	C00575
map04725:Cholinergic synapse	C01245
map04725:Cholinergic synapse	C01330
map04725:Cholinergic synapse	C01996
map04725:Cholinergic synapse	C04637
map04726:Serotonergic synapse	C00076
map04726:Serotonergic synapse	C00078
map04726:Serotonergic synapse	C00165
map04726:Serotonergic synapse	C00219
map04726:Serotonergic synapse	C00238
map04726:Serotonergic synapse	C00427
map04726:Serotonergic synapse	C00575
map04726:Serotonergic synapse	C00584
map04726:Serotonergic synapse	C00639
map04726:Serotonergic synapse	C00643
map04726:Serotonergic synapse	C00696
map04726:Serotonergic synapse	C00780
map04726:Serotonergic synapse	C00909
map04726:Serotonergic synapse	C01245
map04726:Serotonergic synapse	C01330
map04726:Serotonergic synapse	C02165
map04726:Serotonergic synapse	C02166
map04726:Serotonergic synapse	C02198
map04726:Serotonergic synapse	C04822
map04726:Serotonergic synapse	C05356
map04726:Serotonergic synapse	C05635
map04726:Serotonergic synapse	C05953
map04726:Serotonergic synapse	C05954
map04726:Serotonergic synapse	C05955
map04726:Serotonergic synapse	C05956
map04726:Serotonergic synapse	C05957
map04726:Serotonergic synapse	C05963
map04726:Serotonergic synapse	C05964
map04726:Serotonergic synapse	C05965
map04726:Serotonergic synapse	C05966
map04726:Serotonergic synapse	C14768
map04726:Serotonergic synapse	C14769
map04726:Serotonergic synapse	C14770
map04726:Serotonergic synapse	C14771
map04726:Serotonergic synapse	C14772
map04726:Serotonergic synapse	C14773
map04726:Serotonergic synapse	C14774
map04726:Serotonergic synapse	C14775
map04726:Serotonergic synapse	C14812
map04726:Serotonergic synapse	C14820
map04726:Serotonergic synapse	C14821
map04726:Serotonergic synapse	C14823
map04727:GABAergic synapse	C00025
map04727:GABAergic synapse	C00026
map04727:GABAergic synapse	C00042
map04727:GABAergic synapse	C00064
map04727:GABAergic synapse	C00076
map04727:GABAergic synapse	C00238
map04727:GABAergic synapse	C00334
map04727:GABAergic synapse	C00575
map04727:GABAergic synapse	C00698
map04728:Dopaminergic synapse	C00076
map04728:Dopaminergic synapse	C00082
map04728:Dopaminergic synapse	C00165
map04728:Dopaminergic synapse	C00238
map04728:Dopaminergic synapse	C00355
map04728:Dopaminergic synapse	C00575
map04728:Dopaminergic synapse	C01161
map04728:Dopaminergic synapse	C01245
map04728:Dopaminergic synapse	C01330
map04728:Dopaminergic synapse	C03758
map04728:Dopaminergic synapse	C05582
map04728:Dopaminergic synapse	C05587
map04730:Long-term depression	C00025
map04730:Long-term depression	C00076
map04730:Long-term depression	C00165
map04730:Long-term depression	C00219
map04730:Long-term depression	C00533
map04730:Long-term depression	C00641
map04730:Long-term depression	C00942
map04730:Long-term depression	C01245
map04730:Long-term depression	C01330
map04740:Olfactory transduction	C00020
map04740:Olfactory transduction	C00076
map04740:Olfactory transduction	C00144
map04740:Olfactory transduction	C00238
map04740:Olfactory transduction	C00575
map04740:Olfactory transduction	C00698
map04740:Olfactory transduction	C00942
map04740:Olfactory transduction	C01330
map04742:Taste transduction	C00002
map04742:Taste transduction	C00008
map04742:Taste transduction	C00020
map04742:Taste transduction	C00025
map04742:Taste transduction	C00031
map04742:Taste transduction	C00076
map04742:Taste transduction	C00080
map04742:Taste transduction	C00089
map04742:Taste transduction	C00095
map04742:Taste transduction	C00130
map04742:Taste transduction	C00133
map04742:Taste transduction	C00144
map04742:Taste transduction	C00149
map04742:Taste transduction	C00158
map04742:Taste transduction	C00208
map04742:Taste transduction	C00238
map04742:Taste transduction	C00334
map04742:Taste transduction	C00547
map04742:Taste transduction	C00575
map04742:Taste transduction	C00740
map04742:Taste transduction	C00780
map04742:Taste transduction	C01245
map04742:Taste transduction	C01327
map04742:Taste transduction	C01330
map04742:Taste transduction	C01451
map04742:Taste transduction	C01996
map04742:Taste transduction	C02265
map04742:Taste transduction	C06526
map04742:Taste transduction	C11045
map04742:Taste transduction	C12283
map04742:Taste transduction	C12284
map04742:Taste transduction	C19378
map04744:Phototransduction	C00076
map04744:Phototransduction	C00144
map04744:Phototransduction	C00238
map04744:Phototransduction	C00305
map04744:Phototransduction	C00376
map04744:Phototransduction	C00942
map04744:Phototransduction	C01330
map04744:Phototransduction	C02110
map04745:Phototransduction - fly	C00076
map04745:Phototransduction - fly	C00165
map04745:Phototransduction - fly	C00219
map04745:Phototransduction - fly	C01245
map04745:Phototransduction - fly	C01330
map04745:Phototransduction - fly	C01530
map04745:Phototransduction - fly	C02112
